method,doc_id,pred_field,best_gold_field,best_f1,own_f1,contaminated
llm_dynamic_5_shot,21718094,Pop,Pop,0.35294117647058826,0.35294117647058826,False
llm_dynamic_5_shot,21718094,Int,Int,0.3333333333333333,0.3333333333333333,False
llm_dynamic_5_shot,21718094,Out,Out,0.24390243902439027,0.24390243902439027,False
llm_dynamic_5_shot,21866656,Pop,Pop,0.2857142857142857,0.2857142857142857,False
llm_dynamic_5_shot,21866656,Int,Int,0.4799999999999999,0.4799999999999999,False
llm_dynamic_5_shot,21866656,Out,Out,0.5151515151515151,0.5151515151515151,False
llm_dynamic_5_shot,2188766,Pop,Pop,0.45714285714285713,0.45714285714285713,False
llm_dynamic_5_shot,2188766,Int,Int,0.125,0.125,False
llm_dynamic_5_shot,2188766,Out,Out,0.3428571428571428,0.3428571428571428,False
llm_dynamic_5_shot,21896676,Pop,Pop,0.0,0.0,False
llm_dynamic_5_shot,21896676,Int,Int,0.25,0.25,False
llm_dynamic_5_shot,21896676,Out,Out,0.6774193548387096,0.6774193548387096,False
llm_dynamic_5_shot,21914768,Pop,Pop,1.0,1.0,False
llm_dynamic_5_shot,21914768,Int,Int,0.5,0.5,False
llm_dynamic_5_shot,21914768,Out,Out,0.9523809523809523,0.9523809523809523,False
llm_dynamic_5_shot,21924760,Pop,Pop,0.19354838709677416,0.19354838709677416,False
llm_dynamic_5_shot,21924760,Int,Int,0.5882352941176471,0.5882352941176471,False
llm_dynamic_5_shot,21924760,Out,Out,0.2222222222222222,0.2222222222222222,False
llm_dynamic_5_shot,21975269,Pop,Pop,0.32258064516129037,0.32258064516129037,False
llm_dynamic_5_shot,21975269,Int,Int,0.3076923076923077,0.3076923076923077,False
llm_dynamic_5_shot,21975269,Out,Out,0.4444444444444445,0.4444444444444445,False
llm_dynamic_5_shot,21982657,Pop,Pop,0.47058823529411764,0.47058823529411764,False
llm_dynamic_5_shot,21982657,Int,Int,0.3529411764705882,0.3529411764705882,False
llm_dynamic_5_shot,21982657,Out,Out,0.5789473684210525,0.5789473684210525,False
llm_dynamic_5_shot,22154769,Pop,Pop,0.8,0.8,False
llm_dynamic_5_shot,22154769,Int,Int,0.6,0.6,False
llm_dynamic_5_shot,22154769,Out,Out,0.3225806451612903,0.3225806451612903,False
llm_dynamic_5_shot,2223363,Pop,Pop,0.5714285714285715,0.5714285714285715,False
llm_dynamic_5_shot,2223363,Int,Int,0.16666666666666666,0.16666666666666666,False
llm_dynamic_5_shot,2223363,Out,Out,0.5945945945945946,0.5945945945945946,False
llm_dynamic_5_shot,2224060,Pop,Pop,0.5882352941176471,0.5882352941176471,False
llm_dynamic_5_shot,2224060,Int,Int,0.2222222222222222,0.2222222222222222,False
llm_dynamic_5_shot,2224060,Out,Out,0.3333333333333333,0.3333333333333333,False
llm_dynamic_5_shot,22271197,Pop,Pop,0.5,0.5,False
llm_dynamic_5_shot,22271197,Int,Out,0.36363636363636365,0.2105263157894737,False
llm_dynamic_5_shot,22271197,Out,Pop,0.0,0.0,False
llm_dynamic_5_shot,22341427,Pop,Pop,0.1818181818181818,0.1818181818181818,False
llm_dynamic_5_shot,22341427,Int,Pop,0.3636363636363636,0.0,False
llm_dynamic_5_shot,22341427,Out,Int,0.5,0.26666666666666666,True
llm_dynamic_5_shot,22416755,Pop,Pop,0.16666666666666669,0.16666666666666669,False
llm_dynamic_5_shot,22416755,Int,Int,0.3076923076923077,0.3076923076923077,False
llm_dynamic_5_shot,22416755,Out,Pop,0.0,0.0,False
llm_dynamic_5_shot,22420121,Pop,Pop,0.3243243243243243,0.3243243243243243,False
llm_dynamic_5_shot,22420121,Int,Int,0.2727272727272727,0.2727272727272727,False
llm_dynamic_5_shot,22420121,Out,Out,0.2222222222222222,0.2222222222222222,False
llm_dynamic_5_shot,22435114,Pop,Pop,0.6666666666666667,0.6666666666666667,False
llm_dynamic_5_shot,22435114,Int,Int,0.4347826086956522,0.4347826086956522,False
llm_dynamic_5_shot,22435114,Out,Out,0.2,0.2,False
llm_dynamic_5_shot,22538329,Pop,Pop,0.631578947368421,0.631578947368421,False
llm_dynamic_5_shot,22538329,Int,Int,1.0,1.0,False
llm_dynamic_5_shot,22538329,Out,Out,0.4444444444444445,0.4444444444444445,False
llm_dynamic_5_shot,22646975,Pop,Pop,0.5882352941176471,0.5882352941176471,False
llm_dynamic_5_shot,22646975,Int,Int,0.4000000000000001,0.4000000000000001,False
llm_dynamic_5_shot,22646975,Out,Out,0.2758620689655173,0.2758620689655173,False
llm_dynamic_5_shot,22744141,Pop,Pop,0.5416666666666667,0.5416666666666667,False
llm_dynamic_5_shot,22744141,Int,Int,0.34782608695652173,0.34782608695652173,False
llm_dynamic_5_shot,22744141,Out,Pop,0.24390243902439024,0.0,False
llm_dynamic_5_shot,22865017,Pop,Pop,0.35294117647058826,0.35294117647058826,False
llm_dynamic_5_shot,22865017,Int,Int,0.4375,0.4375,False
llm_dynamic_5_shot,22865017,Out,Out,0.5499999999999999,0.5499999999999999,False
llm_dynamic_5_shot,22881991,Pop,Pop,0.2424242424242424,0.2424242424242424,False
llm_dynamic_5_shot,22881991,Int,Int,0.5294117647058824,0.5294117647058824,False
llm_dynamic_5_shot,22881991,Out,Out,0.5294117647058824,0.5294117647058824,False
llm_dynamic_5_shot,22897461,Pop,Pop,0.4,0.4,False
llm_dynamic_5_shot,22897461,Int,Int,0.48,0.48,False
llm_dynamic_5_shot,22897461,Out,Out,0.4444444444444445,0.4444444444444445,False
llm_dynamic_5_shot,22956006,Pop,Pop,0.4,0.4,False
llm_dynamic_5_shot,22956006,Int,Int,0.1176470588235294,0.1176470588235294,False
llm_dynamic_5_shot,22956006,Out,Out,0.4666666666666667,0.4666666666666667,False
llm_dynamic_5_shot,23021296,Pop,Pop,0.21428571428571425,0.21428571428571425,False
llm_dynamic_5_shot,23021296,Int,Int,0.42857142857142855,0.42857142857142855,False
llm_dynamic_5_shot,23021296,Out,Out,0.44444444444444436,0.44444444444444436,False
llm_dynamic_5_shot,23103798,Pop,Pop,0.0,0.0,False
llm_dynamic_5_shot,23103798,Int,Int,0.38095238095238093,0.38095238095238093,False
llm_dynamic_5_shot,23103798,Out,Out,0.09523809523809523,0.09523809523809523,False
llm_dynamic_5_shot,23114870,Pop,Pop,0.75,0.75,False
llm_dynamic_5_shot,23114870,Int,Int,0.21621621621621626,0.21621621621621626,False
llm_dynamic_5_shot,23114870,Out,Out,0.42857142857142855,0.42857142857142855,False
llm_dynamic_5_shot,23356250,Pop,Pop,0.5333333333333333,0.5333333333333333,False
llm_dynamic_5_shot,23356250,Int,Int,0.26666666666666666,0.26666666666666666,False
llm_dynamic_5_shot,23356250,Out,Out,0.21052631578947367,0.21052631578947367,False
llm_dynamic_5_shot,23357440,Pop,Pop,0.5,0.5,False
llm_dynamic_5_shot,23357440,Int,Int,0.48275862068965514,0.48275862068965514,False
llm_dynamic_5_shot,23357440,Out,Out,0.21428571428571427,0.21428571428571427,False
llm_dynamic_5_shot,23392542,Pop,Pop,0.41025641025641024,0.41025641025641024,False
llm_dynamic_5_shot,23392542,Int,Int,0.18181818181818182,0.18181818181818182,False
llm_dynamic_5_shot,23392542,Out,Out,0.5714285714285714,0.5714285714285714,False
llm_dynamic_5_shot,23417625,Pop,Pop,0.5454545454545454,0.5454545454545454,False
llm_dynamic_5_shot,23417625,Int,Int,0.7096774193548387,0.7096774193548387,False
llm_dynamic_5_shot,23417625,Out,Out,0.5517241379310345,0.5517241379310345,False
llm_dynamic_5_shot,23549581,Pop,Pop,0.15789473684210528,0.15789473684210528,False
llm_dynamic_5_shot,23549581,Int,Int,0.09523809523809523,0.09523809523809523,False
llm_dynamic_5_shot,23549581,Out,Out,0.34285714285714286,0.34285714285714286,False
llm_dynamic_5_shot,23838728,Pop,Pop,0.4615384615384615,0.4615384615384615,False
llm_dynamic_5_shot,23838728,Int,Int,1.0,1.0,False
llm_dynamic_5_shot,23838728,Out,Pop,0.0,0.0,False
llm_dynamic_5_shot,23849147,Pop,Pop,0.3529411764705882,0.3529411764705882,False
llm_dynamic_5_shot,23849147,Int,Pop,0.2222222222222222,0.0,False
llm_dynamic_5_shot,23849147,Out,Out,0.3157894736842105,0.3157894736842105,False
llm_dynamic_5_shot,23985254,Pop,Pop,0.18181818181818182,0.18181818181818182,False
llm_dynamic_5_shot,23985254,Int,Int,0.24999999999999997,0.24999999999999997,False
llm_dynamic_5_shot,23985254,Out,Out,0.21052631578947367,0.21052631578947367,False
llm_dynamic_5_shot,24075141,Pop,Pop,0.625,0.625,False
llm_dynamic_5_shot,24075141,Int,Int,0.3846153846153846,0.3846153846153846,False
llm_dynamic_5_shot,24075141,Out,Out,0.6250000000000001,0.6250000000000001,False
llm_dynamic_5_shot,24080592,Pop,Pop,0.3636363636363636,0.3636363636363636,False
llm_dynamic_5_shot,24080592,Int,Int,0.2,0.2,False
llm_dynamic_5_shot,24080592,Out,Out,0.4444444444444445,0.4444444444444445,False
llm_dynamic_5_shot,24317958,Pop,Pop,0.9696969696969697,0.9696969696969697,False
llm_dynamic_5_shot,24317958,Int,Int,0.4444444444444444,0.4444444444444444,False
llm_dynamic_5_shot,24317958,Out,Out,0.41666666666666663,0.41666666666666663,False
llm_dynamic_5_shot,24350813,Pop,Pop,0.25,0.25,False
llm_dynamic_5_shot,24350813,Int,Int,0.33333333333333337,0.33333333333333337,False
llm_dynamic_5_shot,24350813,Out,Out,0.1176470588235294,0.1176470588235294,False
llm_dynamic_5_shot,24451919,Pop,Pop,0.38461538461538464,0.38461538461538464,False
llm_dynamic_5_shot,24451919,Int,Int,0.4444444444444445,0.4444444444444445,False
llm_dynamic_5_shot,24451919,Out,Out,0.8,0.8,False
llm_dynamic_5_shot,24515505,Pop,Pop,0.4615384615384615,0.4615384615384615,False
llm_dynamic_5_shot,24515505,Int,Pop,0.32000000000000006,0.0,False
llm_dynamic_5_shot,24515505,Out,Out,0.4406779661016949,0.4406779661016949,False
llm_dynamic_5_shot,24726342,Pop,Pop,0.6,0.6,False
llm_dynamic_5_shot,24726342,Int,Int,0.5,0.5,False
llm_dynamic_5_shot,24726342,Out,Out,0.42857142857142855,0.42857142857142855,False
llm_dynamic_5_shot,24803369,Pop,Pop,0.8260869565217391,0.8260869565217391,False
llm_dynamic_5_shot,24803369,Int,Out,0.7058823529411764,0.6666666666666665,True
llm_dynamic_5_shot,24803369,Out,Out,0.5925925925925927,0.5925925925925927,False
llm_dynamic_5_shot,24960665,Pop,Pop,0.7692307692307693,0.7692307692307693,False
llm_dynamic_5_shot,24960665,Int,Int,0.5882352941176471,0.5882352941176471,False
llm_dynamic_5_shot,24960665,Out,Out,0.6875000000000001,0.6875000000000001,False
llm_dynamic_5_shot,24989854,Pop,Pop,0.5454545454545454,0.5454545454545454,False
llm_dynamic_5_shot,24989854,Int,Int,0.5625,0.5625,False
llm_dynamic_5_shot,24989854,Out,Out,0.4,0.4,False
llm_dynamic_5_shot,25068497,Pop,Pop,0.5714285714285715,0.5714285714285715,False
llm_dynamic_5_shot,25068497,Int,Int,0.4444444444444445,0.4444444444444445,False
llm_dynamic_5_shot,25068497,Out,Out,0.3636363636363636,0.3636363636363636,False
llm_dynamic_5_shot,25369243,Pop,Pop,0.5333333333333333,0.5333333333333333,False
llm_dynamic_5_shot,25369243,Int,Int,0.13333333333333333,0.13333333333333333,False
llm_dynamic_5_shot,25369243,Out,Out,0.42857142857142855,0.42857142857142855,False
llm_dynamic_5_shot,25479285,Pop,Pop,0.35714285714285715,0.35714285714285715,False
llm_dynamic_5_shot,25479285,Int,Pop,0.23529411764705882,0.14285714285714288,False
llm_dynamic_5_shot,25479285,Out,Out,0.23529411764705882,0.23529411764705882,False
llm_dynamic_5_shot,25784723,Pop,Pop,0.5555555555555556,0.5555555555555556,False
llm_dynamic_5_shot,25784723,Int,Int,0.21428571428571427,0.21428571428571427,False
llm_dynamic_5_shot,25784723,Out,Out,0.3,0.3,False
llm_dynamic_5_shot,25885649,Pop,Pop,0.35294117647058826,0.35294117647058826,False
llm_dynamic_5_shot,25885649,Int,Out,0.27906976744186046,0.0,False
llm_dynamic_5_shot,25885649,Out,Out,0.23255813953488372,0.23255813953488372,False
llm_dynamic_5_shot,25886492,Pop,Pop,0.8,0.8,False
llm_dynamic_5_shot,25886492,Int,Int,0.35714285714285715,0.35714285714285715,False
llm_dynamic_5_shot,25886492,Out,Out,0.25,0.25,False
llm_dynamic_5_shot,25898782,Pop,Pop,0.4444444444444445,0.4444444444444445,False
llm_dynamic_5_shot,25898782,Int,Int,0.4390243902439025,0.4390243902439025,False
llm_dynamic_5_shot,25898782,Out,Out,0.7346938775510204,0.7346938775510204,False
llm_dynamic_5_shot,25931290,Pop,Pop,0.39999999999999997,0.39999999999999997,False
llm_dynamic_5_shot,25931290,Int,Int,0.6666666666666667,0.6666666666666667,False
llm_dynamic_5_shot,25931290,Out,Out,0.5714285714285714,0.5714285714285714,False
llm_dynamic_5_shot,25950425,Pop,Pop,0.375,0.375,False
llm_dynamic_5_shot,25950425,Int,Int,0.20689655172413796,0.20689655172413796,False
llm_dynamic_5_shot,25950425,Out,Out,0.6976744186046512,0.6976744186046512,False
llm_dynamic_5_shot,26210844,Pop,Pop,0.27906976744186046,0.27906976744186046,False
llm_dynamic_5_shot,26210844,Int,Int,0.4761904761904762,0.4761904761904762,False
llm_dynamic_5_shot,26210844,Out,Out,0.4166666666666667,0.4166666666666667,False
llm_dynamic_5_shot,26278470,Pop,Pop,0.45161290322580644,0.45161290322580644,False
llm_dynamic_5_shot,26278470,Int,Int,0.4117647058823529,0.4117647058823529,False
llm_dynamic_5_shot,26278470,Out,Out,0.8108108108108109,0.8108108108108109,False
llm_dynamic_5_shot,2678230,Pop,Pop,0.7272727272727272,0.7272727272727272,False
llm_dynamic_5_shot,2678230,Int,Int,0.25,0.25,False
llm_dynamic_5_shot,2678230,Out,Out,0.4210526315789474,0.4210526315789474,False
llm_dynamic_5_shot,2803397,Pop,Pop,0.13333333333333336,0.13333333333333336,False
llm_dynamic_5_shot,2803397,Int,Int,0.23999999999999996,0.23999999999999996,False
llm_dynamic_5_shot,2803397,Out,Out,0.5263157894736842,0.5263157894736842,False
llm_dynamic_5_shot,2908133,Pop,Pop,0.8235294117647058,0.8235294117647058,False
llm_dynamic_5_shot,2908133,Int,Int,0.375,0.375,False
llm_dynamic_5_shot,2908133,Out,Out,0.5142857142857143,0.5142857142857143,False
llm_dynamic_5_shot,3067745,Pop,Pop,0.8333333333333334,0.8333333333333334,False
llm_dynamic_5_shot,3067745,Int,Int,0.3333333333333333,0.3333333333333333,False
llm_dynamic_5_shot,3067745,Out,Out,0.20689655172413793,0.20689655172413793,False
llm_dynamic_5_shot,3074300,Pop,Pop,0.6,0.6,False
llm_dynamic_5_shot,3074300,Int,Int,0.1818181818181818,0.1818181818181818,False
llm_dynamic_5_shot,3074300,Out,Out,0.40909090909090906,0.40909090909090906,False
llm_dynamic_5_shot,3081600,Pop,Pop,0.7499999999999999,0.7499999999999999,False
llm_dynamic_5_shot,3081600,Int,Int,0.25,0.25,False
llm_dynamic_5_shot,3081600,Out,Out,0.3333333333333333,0.3333333333333333,False
llm_dynamic_5_shot,3534803,Pop,Pop,0.15384615384615383,0.15384615384615383,False
llm_dynamic_5_shot,3534803,Int,Int,0.5,0.5,False
llm_dynamic_5_shot,3534803,Out,Pop,0.0,0.0,False
llm_dynamic_5_shot,361799,Pop,Pop,0.4210526315789474,0.4210526315789474,False
llm_dynamic_5_shot,361799,Int,Int,0.7368421052631577,0.7368421052631577,False
llm_dynamic_5_shot,361799,Out,Pop,0.0,0.0,False
llm_dynamic_5_shot,384815,Pop,Pop,0.5454545454545454,0.5454545454545454,False
llm_dynamic_5_shot,384815,Int,Int,0.26666666666666666,0.26666666666666666,False
llm_dynamic_5_shot,384815,Out,Out,0.6956521739130436,0.6956521739130436,False
llm_dynamic_5_shot,3919804,Pop,Pop,0.631578947368421,0.631578947368421,False
llm_dynamic_5_shot,3919804,Int,Int,0.7499999999999999,0.7499999999999999,False
llm_dynamic_5_shot,3919804,Out,Out,0.43243243243243246,0.43243243243243246,False
llm_dynamic_5_shot,4919024,Pop,Pop,0.2857142857142857,0.2857142857142857,False
llm_dynamic_5_shot,4919024,Int,Int,0.4,0.4,False
llm_dynamic_5_shot,4919024,Out,Pop,0.1739130434782609,0.14285714285714285,False
llm_dynamic_5_shot,6418441,Pop,Pop,0.6666666666666665,0.6666666666666665,False
llm_dynamic_5_shot,6418441,Int,Int,0.23076923076923075,0.23076923076923075,False
llm_dynamic_5_shot,6418441,Out,Out,0.7692307692307692,0.7692307692307692,False
llm_dynamic_5_shot,6421395,Pop,Pop,0.375,0.375,False
llm_dynamic_5_shot,6421395,Int,Int,0.3,0.3,False
llm_dynamic_5_shot,6421395,Out,Out,0.4266666666666667,0.4266666666666667,False
llm_dynamic_5_shot,6920252,Pop,Pop,0.3636363636363636,0.3636363636363636,False
llm_dynamic_5_shot,6920252,Int,Int,0.1818181818181818,0.1818181818181818,False
llm_dynamic_5_shot,6920252,Out,Out,0.4838709677419355,0.4838709677419355,False
llm_dynamic_5_shot,6938020,Pop,Pop,0.19999999999999998,0.19999999999999998,False
llm_dynamic_5_shot,6938020,Int,Int,0.8421052631578948,0.8421052631578948,False
llm_dynamic_5_shot,6938020,Out,Out,0.6666666666666665,0.6666666666666665,False
llm_dynamic_5_shot,6951573,Pop,Pop,0.33333333333333337,0.33333333333333337,False
llm_dynamic_5_shot,6951573,Int,Int,0.22222222222222224,0.22222222222222224,False
llm_dynamic_5_shot,6951573,Out,Out,0.3333333333333333,0.3333333333333333,False
llm_dynamic_5_shot,6989377,Pop,Pop,0.5714285714285715,0.5714285714285715,False
llm_dynamic_5_shot,6989377,Int,Int,0.5,0.5,False
llm_dynamic_5_shot,6989377,Out,Out,0.2037037037037037,0.2037037037037037,False
llm_dynamic_5_shot,7598243,Pop,Pop,1.0,1.0,False
llm_dynamic_5_shot,7598243,Int,Int,0.4444444444444445,0.4444444444444445,False
llm_dynamic_5_shot,7598243,Out,Out,0.19047619047619047,0.19047619047619047,False
llm_dynamic_5_shot,7707420,Pop,Pop,0.6808510638297872,0.6808510638297872,False
llm_dynamic_5_shot,7707420,Int,Int,0.5142857142857143,0.5142857142857143,False
llm_dynamic_5_shot,7707420,Out,Out,0.2222222222222222,0.2222222222222222,False
llm_dynamic_5_shot,7808649,Pop,Pop,0.125,0.125,False
llm_dynamic_5_shot,7808649,Int,Int,0.2857142857142857,0.2857142857142857,False
llm_dynamic_5_shot,7808649,Out,Out,0.39999999999999997,0.39999999999999997,False
llm_dynamic_5_shot,7814711,Pop,Pop,1.0,1.0,False
llm_dynamic_5_shot,7814711,Int,Int,0.375,0.375,False
llm_dynamic_5_shot,7814711,Out,Out,0.4615384615384615,0.4615384615384615,False
llm_dynamic_5_shot,7827398,Pop,Pop,0.15384615384615383,0.15384615384615383,False
llm_dynamic_5_shot,7827398,Int,Int,0.7499999999999999,0.7499999999999999,False
llm_dynamic_5_shot,7827398,Out,Pop,0.0,0.0,False
llm_dynamic_5_shot,7844976,Pop,Out,0.125,0.0,False
llm_dynamic_5_shot,7844976,Int,Int,0.625,0.625,False
llm_dynamic_5_shot,7844976,Out,Out,0.7499999999999999,0.7499999999999999,False
llm_dynamic_5_shot,7853069,Pop,Pop,0.4799999999999999,0.4799999999999999,False
llm_dynamic_5_shot,7853069,Int,Int,0.4000000000000001,0.4000000000000001,False
llm_dynamic_5_shot,7853069,Out,Out,0.88,0.88,False
llm_dynamic_5_shot,8726604,Pop,Pop,0.33333333333333337,0.33333333333333337,False
llm_dynamic_5_shot,8726604,Int,Int,0.31249999999999994,0.31249999999999994,False
llm_dynamic_5_shot,8726604,Out,Out,0.8095238095238096,0.8095238095238096,False
llm_dynamic_5_shot,8771302,Pop,Pop,0.19999999999999998,0.19999999999999998,False
llm_dynamic_5_shot,8771302,Int,Pop,0.47058823529411764,0.42857142857142855,False
llm_dynamic_5_shot,8771302,Out,Out,0.3870967741935483,0.3870967741935483,False
llm_dynamic_5_shot,8779382,Pop,Pop,0.9090909090909091,0.9090909090909091,False
llm_dynamic_5_shot,8779382,Int,Out,0.3333333333333333,0.15384615384615385,False
llm_dynamic_5_shot,8779382,Out,Out,0.5,0.5,False
llm_dynamic_5_shot,8911222,Pop,Pop,0.2222222222222222,0.2222222222222222,False
llm_dynamic_5_shot,8911222,Int,Int,0.33333333333333337,0.33333333333333337,False
llm_dynamic_5_shot,8911222,Out,Out,0.2745098039215686,0.2745098039215686,False
llm_dynamic_5_shot,8911223,Pop,Pop,0.7692307692307693,0.7692307692307693,False
llm_dynamic_5_shot,8911223,Int,Int,0.375,0.375,False
llm_dynamic_5_shot,8911223,Out,Out,0.6111111111111112,0.6111111111111112,False
llm_dynamic_5_shot,8913901,Pop,Pop,0.4,0.4,False
llm_dynamic_5_shot,8913901,Int,Int,0.9411764705882353,0.9411764705882353,False
llm_dynamic_5_shot,8913901,Out,Out,0.1904761904761905,0.1904761904761905,False
llm_dynamic_5_shot,8916620,Pop,Pop,0.0,0.0,False
llm_dynamic_5_shot,8916620,Int,Pop,0.22222222222222224,0.0,False
llm_dynamic_5_shot,8916620,Out,Pop,0.0,0.0,False
llm_dynamic_5_shot,8989009,Pop,Pop,0.7692307692307693,0.7692307692307693,False
llm_dynamic_5_shot,8989009,Int,Int,0.3,0.3,False
llm_dynamic_5_shot,8989009,Out,Out,0.27118644067796616,0.27118644067796616,False
llm_dynamic_5_shot,9229602,Pop,Pop,0.8000000000000002,0.8000000000000002,False
llm_dynamic_5_shot,9229602,Int,Int,0.37499999999999994,0.37499999999999994,False
llm_dynamic_5_shot,9229602,Out,Out,0.4347826086956522,0.4347826086956522,False
llm_dynamic_5_shot,9394106,Pop,Pop,0.5116279069767441,0.5116279069767441,False
llm_dynamic_5_shot,9394106,Int,Int,0.27272727272727276,0.27272727272727276,False
llm_dynamic_5_shot,9394106,Out,Out,0.30769230769230765,0.30769230769230765,False
llm_dynamic_5_shot,9481998,Pop,Pop,0.75,0.75,False
llm_dynamic_5_shot,9481998,Int,Int,0.4444444444444444,0.4444444444444444,False
llm_dynamic_5_shot,9481998,Out,Out,0.6666666666666666,0.6666666666666666,False
llm_dynamic_5_shot,9573502,Pop,Pop,0.7058823529411764,0.7058823529411764,False
llm_dynamic_5_shot,9573502,Int,Int,0.3125,0.3125,False
llm_dynamic_5_shot,9573502,Out,Out,0.20689655172413793,0.20689655172413793,False
llm_dynamic_5_shot,9695300,Pop,Pop,0.8260869565217392,0.8260869565217392,False
llm_dynamic_5_shot,9695300,Int,Int,0.375,0.375,False
llm_dynamic_5_shot,9695300,Out,Out,0.4285714285714285,0.4285714285714285,False
llm_dynamic_5_shot,9730996,Pop,Pop,0.7999999999999999,0.7999999999999999,False
llm_dynamic_5_shot,9730996,Int,Int,0.11111111111111112,0.11111111111111112,False
llm_dynamic_5_shot,9730996,Out,Out,0.6984126984126985,0.6984126984126985,False
llm_dynamic_5_shot,9816035,Pop,Pop,0.2033898305084746,0.2033898305084746,False
llm_dynamic_5_shot,9816035,Int,Int,0.2222222222222222,0.2222222222222222,False
llm_dynamic_5_shot,9816035,Out,Out,0.5384615384615385,0.5384615384615385,False
llm_zero_shot,10070173,Pop,Pop,0.7333333333333334,0.7333333333333334,False
llm_zero_shot,10070173,Int,Int,0.15384615384615385,0.15384615384615385,False
llm_zero_shot,10070173,Out,Out,0.12903225806451613,0.12903225806451613,False
llm_zero_shot,10390665,Pop,Pop,0.0909090909090909,0.0909090909090909,False
llm_zero_shot,10390665,Int,Int,0.33333333333333337,0.33333333333333337,False
llm_zero_shot,10390665,Out,Out,0.14814814814814814,0.14814814814814814,False
llm_zero_shot,10475150,Pop,Pop,0.34285714285714286,0.34285714285714286,False
llm_zero_shot,10475150,Int,Int,0.14285714285714288,0.14285714285714288,False
llm_zero_shot,10475150,Out,Out,0.2857142857142857,0.2857142857142857,False
llm_zero_shot,10578479,Pop,Pop,0.2857142857142857,0.2857142857142857,False
llm_zero_shot,10578479,Int,Int,0.2,0.2,False
llm_zero_shot,10578479,Out,None,0.0,0.0,False
llm_zero_shot,10589810,Pop,Pop,0.6666666666666666,0.6666666666666666,False
llm_zero_shot,10589810,Int,Int,0.4799999999999999,0.4799999999999999,False
llm_zero_shot,10589810,Out,Out,0.5806451612903226,0.5806451612903226,False
llm_zero_shot,10763172,Pop,Pop,0.6206896551724138,0.6206896551724138,False
llm_zero_shot,10763172,Int,Int,0.2222222222222222,0.2222222222222222,False
llm_zero_shot,10763172,Out,Out,0.5,0.5,False
llm_zero_shot,10764172,Pop,Pop,0.39999999999999997,0.39999999999999997,False
llm_zero_shot,10764172,Int,Int,0.2727272727272727,0.2727272727272727,False
llm_zero_shot,10764172,Out,Out,0.5000000000000001,0.5000000000000001,False
llm_zero_shot,10912743,Pop,Pop,0.1621621621621622,0.1621621621621622,False
llm_zero_shot,10912743,Int,Int,0.1111111111111111,0.1111111111111111,False
llm_zero_shot,10912743,Out,Out,0.42857142857142855,0.42857142857142855,False
llm_zero_shot,10934569,Pop,Pop,0.3157894736842105,0.3157894736842105,False
llm_zero_shot,10934569,Int,Int,0.27777777777777773,0.27777777777777773,False
llm_zero_shot,10934569,Out,Out,0.5882352941176471,0.5882352941176471,False
llm_zero_shot,10940525,Pop,Pop,0.21052631578947367,0.21052631578947367,False
llm_zero_shot,10940525,Int,Int,0.11764705882352941,0.11764705882352941,False
llm_zero_shot,10940525,Out,Pop,0.20618556701030927,0.1702127659574468,False
llm_zero_shot,11099086,Pop,Pop,0.04545454545454545,0.04545454545454545,False
llm_zero_shot,11099086,Int,Int,0.2222222222222222,0.2222222222222222,False
llm_zero_shot,11099086,Out,Pop,0.13043478260869565,0.0,False
llm_zero_shot,11229858,Pop,Pop,0.5,0.5,False
llm_zero_shot,11229858,Int,Int,0.5,0.5,False
llm_zero_shot,11229858,Out,Out,1.0,1.0,False
llm_zero_shot,1131298,Pop,Pop,1.0,1.0,False
llm_zero_shot,1131298,Int,Int,0.2727272727272727,0.2727272727272727,False
llm_zero_shot,1131298,Out,Out,0.6666666666666666,0.6666666666666666,False
llm_zero_shot,11317090,Pop,Pop,0.3157894736842105,0.3157894736842105,False
llm_zero_shot,11317090,Int,Int,0.3,0.3,False
llm_zero_shot,11317090,Out,Pop,0.1,0.09375000000000001,False
llm_zero_shot,11381289,Pop,Pop,1.0,1.0,False
llm_zero_shot,11381289,Int,Int,0.625,0.625,False
llm_zero_shot,11381289,Out,Out,0.8636363636363636,0.8636363636363636,False
llm_zero_shot,11401641,Pop,Pop,0.4,0.4,False
llm_zero_shot,11401641,Int,Int,0.4000000000000001,0.4000000000000001,False
llm_zero_shot,11401641,Out,Out,0.4285714285714285,0.4285714285714285,False
llm_zero_shot,11454878,Pop,Pop,0.8205128205128205,0.8205128205128205,False
llm_zero_shot,11454878,Int,Int,0.3225806451612903,0.3225806451612903,False
llm_zero_shot,11454878,Out,Out,0.6666666666666666,0.6666666666666666,False
llm_zero_shot,11495215,Pop,Pop,0.14814814814814814,0.14814814814814814,False
llm_zero_shot,11495215,Int,Int,0.3636363636363637,0.3636363636363637,False
llm_zero_shot,11495215,Out,Out,0.25806451612903225,0.25806451612903225,False
llm_zero_shot,11642083,Pop,Pop,0.4285714285714285,0.4285714285714285,False
llm_zero_shot,11642083,Int,Int,0.21052631578947367,0.21052631578947367,False
llm_zero_shot,11642083,Out,Out,0.6060606060606061,0.6060606060606061,False
llm_zero_shot,11737955,Pop,Pop,0.8125000000000001,0.8125000000000001,False
llm_zero_shot,11737955,Int,Int,0.5161290322580646,0.5161290322580646,False
llm_zero_shot,11737955,Out,Out,0.41379310344827586,0.41379310344827586,False
