method,doc_id,field,gold,pred,gold_present,pred_present,exact_match,token_precision,token_recall,token_f1,relaxed_match,hallucination_fraction,hallucinated,overlap_token_count,gold_token_count,pred_token_count,abstract_token_count,sentence_count,verbatim_match_rate,extractiveness_rate,error_type
cluster_kmeans,10578479,Int,"Effects of soy intake on sex hormone metabolism in premenopausal women . ; Studies suggest that phytoestrogens in soy products may impart hormonal effects that protect women against breast cancer . ; Limited research suggests that intake of soy products high in isoflavonoid phytoestrogens affects sex hormone metabolism , but it is unknown whether phytoestrogens in soy have any effect on menstrual function or serum sex hormones in women on common hormone therapies , such as oral contraceptives ( OC ) . ; We studied the effects of soy in 36 premenopausal women , 20 of whom used OC . ; Subjects consumed their normal diet for two menstrual cycles and added a soy beverage containing 20 g of protein and 38 mg of total isoflavones to their usual diet for another two menstrual cycles . ; No significant differences were observed in serum estrone , estradiol , sex hormone-binding globulin , dehydroepiandrosterone sulfate , prolactin , or progesterone concentrations with soy feeding in the non-OC or the OC group . ; Thus soy consumption had no significant effect on the menstrual cycle , serum sex hormones , or urinary estrogen metabolite ratio in premenopausal OC or non-OC users .",null,True,False,False,0.0,0.0,0.0,False,,False,0,175,0,219,9,,,Missing field
cluster_kmeans,10578479,Out,"Effects of soy intake on sex hormone metabolism in premenopausal women . ; Limited research suggests that intake of soy products high in isoflavonoid phytoestrogens affects sex hormone metabolism , but it is unknown whether phytoestrogens in soy have any effect on menstrual function or serum sex hormones in women on common hormone therapies , such as oral contraceptives ( OC ) . ; No significant differences were observed in serum estrone , estradiol , sex hormone-binding globulin , dehydroepiandrosterone sulfate , prolactin , or progesterone concentrations with soy feeding in the non-OC or the OC group . ; No changes in menstrual cycle length or the urinary estrogen metabolite ratio of 2-hydroxyestrone to 16 alpha-hydroxyestrone were seen with soy feeding in the non-OC or the OC group . ; Levels of urinary estrogen metabolites were significantly different between the non-OC and the OC group . ; Thus soy consumption had no significant effect on the menstrual cycle , serum sex hormones , or urinary estrogen metabolite ratio in premenopausal OC or non-OC users .","Effects of soy intake on sex hormone metabolism in premenopausal women . ; Studies suggest that phytoestrogens in soy products may impart hormonal effects that protect women against breast cancer . ; Limited research suggests that intake of soy products high in isoflavonoid phytoestrogens affects sex hormone metabolism , but it is unknown whether phytoestrogens in soy have any effect on menstrual function or serum sex hormones in women on common hormone therapies , such as oral contraceptives ( OC ) . ; We studied the effects of soy in 36 premenopausal women , 20 of whom used OC . ; Subjects consumed their normal diet for two menstrual cycles and added a soy beverage containing 20 g of protein and 38 mg of total isoflavones to their usual diet for another two menstrual cycles . ; No significant differences were observed in serum estrone , estradiol , sex hormone-binding globulin , dehydroepiandrosterone sulfate , prolactin , or progesterone concentrations with soy feeding in the non-OC or the OC group . ; No changes in menstrual cycle length or the urinary estrogen metabolite ratio of 2-hydroxyestrone to 16 alpha-hydroxyestrone were seen with soy feeding in the non-OC or the OC group . ; Levels of urinary estrogen metabolites were significantly different between the non-OC and the OC group . ; Thus soy consumption had no significant effect on the menstrual cycle , serum sex hormones , or urinary estrogen metabolite ratio in premenopausal OC or non-OC users .",True,True,False,0.6986301369863014,1.0,0.8225806451612903,True,0.0,False,153,153,219,219,9,1.0,1.0,Partial hit
cluster_kmeans,10589810,Pop,"40 subjects participated in this parallel , randomized , double blind , prospective longitudinal clinical study following active peridontal therapy . ; 20 subjects served as a control group and were treated with conventional steel curettes during a supportive periodontal care visit ( SPT ) . ; The other 20 subjects , the experimental group , were treated using plastic curettes during a similar SPT visit .","Clinical effects of root instrumentation using conventional steel or non-tooth substance removing plastic curettes during supportive periodontal therapy ( SPT ) . ; Although root instrumentation has been accepted as the most important cause-related treatment of periodontal diseases , repeated scaling and root planing may over time result in substantive loss of tooth substance and increased sensitivity of the teeth . ; In an effort to minimize these side effects of therapy , non-root substance removing curettes have been developed . ; However , the clinical effects of such plastic curettes with regard to the control of the periodontal infection has not yet been established . ; The aims of this study were , therefore , to compare the effects of root instrumentation using plastic curettes ( Universal Perio Soft Scaler , Hawe-Neos Dental , Bioggio , TI , Switzerland ) versus conventional steel curettes on the periodontal conditions during supportive periodontal therapy . ; Both treatments were effective in reducing the BOP percentage which ranged from 17-42 % at baseline by about 40 % after 10 days ( mean BOP baseline : 26 % , mean BOP after 10 days : 16 % ) . ; This clinical study suggests that non-root substance removing curettes may be valuable instruments for periodontally treated patients during maintenance care , thus minimizing trauma on the hard structures of the teeth .",True,True,False,0.13989637305699482,0.4909090909090909,0.21774193548387094,False,0.0,False,27,55,193,309,13,1.0,1.0,Wrong field / low overlap
cluster_kmeans,10589810,Int,"The aims of this study were , therefore , to compare the effects of root instrumentation using plastic curettes ( Universal Perio Soft Scaler , Hawe-Neos Dental , Bioggio , TI , Switzerland ) versus conventional steel curettes on the periodontal conditions during supportive periodontal therapy . ; 20 subjects served as a control group and were treated with conventional steel curettes during a supportive periodontal care visit ( SPT ) . ; The other 20 subjects , the experimental group , were treated using plastic curettes during a similar SPT visit . ; This clinical study suggests that non-root substance removing curettes may be valuable instruments for periodontally treated patients during maintenance care , thus minimizing trauma on the hard structures of the teeth .","Clinical effects of root instrumentation using conventional steel or non-tooth substance removing plastic curettes during supportive periodontal therapy ( SPT ) . ; Although root instrumentation has been accepted as the most important cause-related treatment of periodontal diseases , repeated scaling and root planing may over time result in substantive loss of tooth substance and increased sensitivity of the teeth . ; In an effort to minimize these side effects of therapy , non-root substance removing curettes have been developed . ; However , the clinical effects of such plastic curettes with regard to the control of the periodontal infection has not yet been established . ; The aims of this study were , therefore , to compare the effects of root instrumentation using plastic curettes ( Universal Perio Soft Scaler , Hawe-Neos Dental , Bioggio , TI , Switzerland ) versus conventional steel curettes on the periodontal conditions during supportive periodontal therapy . ; Both treatments were effective in reducing the BOP percentage which ranged from 17-42 % at baseline by about 40 % after 10 days ( mean BOP baseline : 26 % , mean BOP after 10 days : 16 % ) . ; This clinical study suggests that non-root substance removing curettes may be valuable instruments for periodontally treated patients during maintenance care , thus minimizing trauma on the hard structures of the teeth .",True,True,False,0.44041450777202074,0.8018867924528302,0.568561872909699,True,0.0,False,85,106,193,309,13,1.0,1.0,Partial hit
cluster_kmeans,10589810,Out,"Clinical effects of root instrumentation using conventional steel or non-tooth substance removing plastic curettes during supportive periodontal therapy ( SPT ) . ; However , the clinical effects of such plastic curettes with regard to the control of the periodontal infection has not yet been established . ; Clinical parameters , such as bleeding on probing ( BOP ) and probing pocket depth ( PPD ) , were assessed at baseline and 3-6 months later at the next regular SPT visit . ; In addition , the BOP percentage was determined 10 days following baseline . ; The results showed that there were no statistically significant differences between the 2 treatment modalities regarding BOP and PPD at any observation time . ; Both treatments were effective in reducing the BOP percentage which ranged from 17-42 % at baseline by about 40 % after 10 days ( mean BOP baseline : 26 % , mean BOP after 10 days : 16 % ) .","Clinical parameters , such as bleeding on probing ( BOP ) and probing pocket depth ( PPD ) , were assessed at baseline and 3-6 months later at the next regular SPT visit . ; The results showed that there were no statistically significant differences between the 2 treatment modalities regarding BOP and PPD at any observation time .",True,True,False,1.0,0.37593984962406013,0.5464480874316939,True,0.0,False,50,133,50,309,13,1.0,1.0,Too short partial hit
cluster_kmeans,10763172,Pop,[ Improving wound healing after nose surgery by combined administration of xylometazoline and dexpanthenol ] . ; 61 inpatients with the diagnosis Rhinitis following nasal operation were included in this study and 30 patients were treated with verum and placebo each . ; CONCLUSION Distinct improvement of symptoms in patients following nasal operations underlines the efficacy of both medications . ; The result of this controlled clinical study confirms that the combination Xylometazoline-Dexpanthenol is an enlargement and improvement of effective medicinal treatment of rhinitis following nasal operation in comparison to therapy with Xylometazoline alone .,[ Improving wound healing after nose surgery by combined administration of xylometazoline and dexpanthenol ] . ; BACKGROUND The aim of this study was the examination of efficacy and tolerability of an application-form of the new combination of Xylometazoline with Dexpanthenol ( Nasic ) versus Xylometazoline alone . ; PATIENTS AND METHODS Randomized verum controlled parallel-group-comparison of two weeks treatment of a nasal-spray . ; 61 inpatients with the diagnosis Rhinitis following nasal operation were included in this study and 30 patients were treated with verum and placebo each . ; MAIN OUTCOME MEASURE The superiority of the combination of Xylometazoline-Dexpanthenol nasal-spray versus Xylometazoline nasal spray could be proven for the target-parameter as clinically relevant and statistically significant . ; The clinically proven efficacy is emphasized by good tolerability of both treatments . ; Due to easy handling of the nasal-spray a good compliance was confirmed . ; CONCLUSION Distinct improvement of symptoms in patients following nasal operations underlines the efficacy of both medications . ; With respect to the tolerability therapy with the combination is more beneficial in comparison to the alternative therapy . ; The result of this controlled clinical study confirms that the combination Xylometazoline-Dexpanthenol is an enlargement and improvement of effective medicinal treatment of rhinitis following nasal operation in comparison to therapy with Xylometazoline alone .,True,True,False,0.43434343434343436,1.0,0.6056338028169015,True,0.0,False,86,86,198,226,12,1.0,1.0,Partial hit
cluster_kmeans,10763172,Int,[ Improving wound healing after nose surgery by combined administration of xylometazoline and dexpanthenol ] . ; BACKGROUND The aim of this study was the examination of efficacy and tolerability of an application-form of the new combination of Xylometazoline with Dexpanthenol ( Nasic ) versus Xylometazoline alone . ; 61 inpatients with the diagnosis Rhinitis following nasal operation were included in this study and 30 patients were treated with verum and placebo each . ; MAIN OUTCOME MEASURE The superiority of the combination of Xylometazoline-Dexpanthenol nasal-spray versus Xylometazoline nasal spray could be proven for the target-parameter as clinically relevant and statistically significant . ; The result of this controlled clinical study confirms that the combination Xylometazoline-Dexpanthenol is an enlargement and improvement of effective medicinal treatment of rhinitis following nasal operation in comparison to therapy with Xylometazoline alone .,[ Improving wound healing after nose surgery by combined administration of xylometazoline and dexpanthenol ] . ; BACKGROUND The aim of this study was the examination of efficacy and tolerability of an application-form of the new combination of Xylometazoline with Dexpanthenol ( Nasic ) versus Xylometazoline alone . ; PATIENTS AND METHODS Randomized verum controlled parallel-group-comparison of two weeks treatment of a nasal-spray . ; 61 inpatients with the diagnosis Rhinitis following nasal operation were included in this study and 30 patients were treated with verum and placebo each . ; MAIN OUTCOME MEASURE The superiority of the combination of Xylometazoline-Dexpanthenol nasal-spray versus Xylometazoline nasal spray could be proven for the target-parameter as clinically relevant and statistically significant . ; The clinically proven efficacy is emphasized by good tolerability of both treatments . ; Due to easy handling of the nasal-spray a good compliance was confirmed . ; CONCLUSION Distinct improvement of symptoms in patients following nasal operations underlines the efficacy of both medications . ; With respect to the tolerability therapy with the combination is more beneficial in comparison to the alternative therapy . ; The result of this controlled clinical study confirms that the combination Xylometazoline-Dexpanthenol is an enlargement and improvement of effective medicinal treatment of rhinitis following nasal operation in comparison to therapy with Xylometazoline alone .,True,True,False,0.6313131313131313,1.0,0.7739938080495355,True,0.0,False,125,125,198,226,12,1.0,1.0,Partial hit
cluster_kmeans,10763172,Out,[ Improving wound healing after nose surgery by combined administration of xylometazoline and dexpanthenol ] . ; BACKGROUND The aim of this study was the examination of efficacy and tolerability of an application-form of the new combination of Xylometazoline with Dexpanthenol ( Nasic ) versus Xylometazoline alone . ; The assessment of nasal-breathing-resistance according to scores was defined as target-parameter . ; The clinically proven efficacy is emphasized by good tolerability of both treatments . ; Due to easy handling of the nasal-spray a good compliance was confirmed . ; CONCLUSION Distinct improvement of symptoms in patients following nasal operations underlines the efficacy of both medications . ; With respect to the tolerability therapy with the combination is more beneficial in comparison to the alternative therapy .,null,True,False,False,0.0,0.0,0.0,False,,False,0,111,0,226,12,,,Missing field
cluster_kmeans,10764172,Pop,PURPOSE The effects of morphine on natural killer ( NK ) cell activity were investigated in patients who underwent hysterectomy . ; METHODS Forty patients were divided into four groups of ten .,"Intrathecal morphine suppresses NK cell activity following abdominal surgery . ; PURPOSE The effects of morphine on natural killer ( NK ) cell activity were investigated in patients who underwent hysterectomy . ; The groups received intrathecal 0.5 mg morphine ( Group IT0.5 ) , intrathecal 0.1 mg morphine ( Group IT0.1 ) or 10 mg morphine i.v . ; The remaining ten patients served as controls and received inhalation anesthesia alone ( Group C ) . ; Blood samples were withdrawn before and two hours after surgery and on postoperative days one and two to determine the blood NK cell activity using a chromium release assay with K562 cells as targets , plasma catecholamines and cortisol levels . ; The postoperative pain score and side effects were studied in the four groups . ; RESULTS In Group IT0.5 , the NK cell activity was lower on postoperative day 1 ( 23.9 +/- 8.4 % ) than the baseline level ( 45.7 +/- 13 % ) before surgery , and recovered on postoperative day 2 . ; The pain score was lower two hours after surgery and on postoperative day 1 in Group IT0.5 than in the other groups . ; CONCLUSION These results suggest that long-lasting analgesic effects of intrathecal 0.5 mg morphine suppress the immune response following abdominal surgery .",True,True,False,0.12244897959183673,0.8571428571428571,0.21428571428571427,False,0.0,False,24,28,196,251,14,1.0,1.0,Wrong field / low overlap
cluster_kmeans,10764172,Int,"Intrathecal morphine suppresses NK cell activity following abdominal surgery . ; PURPOSE The effects of morphine on natural killer ( NK ) cell activity were investigated in patients who underwent hysterectomy . ; The groups received intrathecal 0.5 mg morphine ( Group IT0.5 ) , intrathecal 0.1 mg morphine ( Group IT0.1 ) or 10 mg morphine i.v . ; CONCLUSION These results suggest that long-lasting analgesic effects of intrathecal 0.5 mg morphine suppress the immune response following abdominal surgery .","Intrathecal morphine suppresses NK cell activity following abdominal surgery . ; PURPOSE The effects of morphine on natural killer ( NK ) cell activity were investigated in patients who underwent hysterectomy . ; The groups received intrathecal 0.5 mg morphine ( Group IT0.5 ) , intrathecal 0.1 mg morphine ( Group IT0.1 ) or 10 mg morphine i.v . ; The remaining ten patients served as controls and received inhalation anesthesia alone ( Group C ) . ; Blood samples were withdrawn before and two hours after surgery and on postoperative days one and two to determine the blood NK cell activity using a chromium release assay with K562 cells as targets , plasma catecholamines and cortisol levels . ; The postoperative pain score and side effects were studied in the four groups . ; RESULTS In Group IT0.5 , the NK cell activity was lower on postoperative day 1 ( 23.9 +/- 8.4 % ) than the baseline level ( 45.7 +/- 13 % ) before surgery , and recovered on postoperative day 2 . ; The pain score was lower two hours after surgery and on postoperative day 1 in Group IT0.5 than in the other groups . ; CONCLUSION These results suggest that long-lasting analgesic effects of intrathecal 0.5 mg morphine suppress the immune response following abdominal surgery .",True,True,False,0.37244897959183676,1.0,0.5427509293680297,True,0.0,False,73,73,196,251,14,1.0,1.0,Partial hit
cluster_kmeans,10764172,Out,"Intrathecal morphine suppresses NK cell activity following abdominal surgery . ; PURPOSE The effects of morphine on natural killer ( NK ) cell activity were investigated in patients who underwent hysterectomy . ; The postoperative pain score and side effects were studied in the four groups . ; RESULTS In Group IT0.5 , the NK cell activity was lower on postoperative day 1 ( 23.9 +/- 8.4 % ) than the baseline level ( 45.7 +/- 13 % ) before surgery , and recovered on postoperative day 2 . ; In Groups IT0.1 , C and IV , the NK cell activities showed no significant changes . ; In all four groups , neither plasma adrenaline nor noradrenaline concentrations changed . ; In all four groups , the plasma cortisol levels increased after surgery , on postoperative days 1 and 2 . ; The pain score was lower two hours after surgery and on postoperative day 1 in Group IT0.5 than in the other groups .","In Groups IT0.1 , C and IV , the NK cell activities showed no significant changes . ; In all four groups , neither plasma adrenaline nor noradrenaline concentrations changed . ; In all four groups , the plasma cortisol levels increased after surgery , on postoperative days 1 and 2 .",True,True,False,1.0,0.30714285714285716,0.46994535519125685,False,0.0,False,43,140,43,251,14,1.0,1.0,Wrong field / low overlap
cluster_kmeans,10912743,Pop,"Effects of low-dose aspirin on clinic and ambulatory blood pressure in treated hypertensive patients . ; Nonsteroidal antiinflammatory drugs may affect blood pressure ( BP ) control in hypertensive patients receiving drug treatment , but data on the effects of low-dose aspirin are scanty . ; The study was conducted in the framework of the Primary Prevention Project ( PPP ) , a randomized , controlled factorial trial on the preventive effect of aspirin or vitamin E in people with one or more cardiovascular risk factors . ; Fifteen Italian hypertension units studied 142 hypertensive patients ( 76 men , 66 women ; mean age 59 +/- 5.9 years ) treated with different antihypertensive drugs : 71 patients were randomized to aspirin and 71 served as controls .",null,True,False,False,0.0,0.0,0.0,False,,False,0,109,0,298,12,,,Missing field
cluster_kmeans,10912743,Int,"Effects of low-dose aspirin on clinic and ambulatory blood pressure in treated hypertensive patients . ; Nonsteroidal antiinflammatory drugs may affect blood pressure ( BP ) control in hypertensive patients receiving drug treatment , but data on the effects of low-dose aspirin are scanty . ; This study assessed the effects of chronic treatment with low doses of aspirin ( 100 mg/day ) on clinic and ambulatory systolic ( SBP ) and diastolic ( DBP ) BP in hypertensives on chronic , stable antihypertensive therapy . ; The study was conducted in the framework of the Primary Prevention Project ( PPP ) , a randomized , controlled factorial trial on the preventive effect of aspirin or vitamin E in people with one or more cardiovascular risk factors . ; Fifteen Italian hypertension units studied 142 hypertensive patients ( 76 men , 66 women ; mean age 59 +/- 5.9 years ) treated with different antihypertensive drugs : 71 patients were randomized to aspirin and 71 served as controls . ; All patients underwent a clinic BP evaluation with an automatic sphygmomanometer and a 24-h ambulatory BP monitoring , at baseline and after 3 months of aspirin treatment . ; Ambulatory SBP and DBP after 3 months of aspirin treatment were similar to baseline : deltaSBP -0.5 mmHg ( 95 % confidence intervals [ CI ] from -1.9 to +2.9 mm Hg ) and deltaDBP -1.1 mm Hg ( 95 % CI from -2.5 to +0.3 mm Hg ) . ; No interaction was found between aspirin and the most used antihypertensive drug classes ( angiotensin converting enzyme inhibitors and calcium antagonists ) . ; Despite the relatively small sample size our results seem to exclude any significant influence of low-dose aspirin on BP control in hypertensives under treatment .",null,True,False,False,0.0,0.0,0.0,False,,False,0,258,0,298,12,,,Missing field
cluster_kmeans,10912743,Out,"Effects of low-dose aspirin on clinic and ambulatory blood pressure in treated hypertensive patients . ; Nonsteroidal antiinflammatory drugs may affect blood pressure ( BP ) control in hypertensive patients receiving drug treatment , but data on the effects of low-dose aspirin are scanty . ; This study assessed the effects of chronic treatment with low doses of aspirin ( 100 mg/day ) on clinic and ambulatory systolic ( SBP ) and diastolic ( DBP ) BP in hypertensives on chronic , stable antihypertensive therapy . ; All patients underwent a clinic BP evaluation with an automatic sphygmomanometer and a 24-h ambulatory BP monitoring , at baseline and after 3 months of aspirin treatment . ; At the end of the study the changes in clinic SBP and DBP were not statistically different in treated and untreated subjects . ; Ambulatory SBP and DBP after 3 months of aspirin treatment were similar to baseline : deltaSBP -0.5 mmHg ( 95 % confidence intervals [ CI ] from -1.9 to +2.9 mm Hg ) and deltaDBP -1.1 mm Hg ( 95 % CI from -2.5 to +0.3 mm Hg ) . ; Despite the relatively small sample size our results seem to exclude any significant influence of low-dose aspirin on BP control in hypertensives under treatment .","Effects of low-dose aspirin on clinic and ambulatory blood pressure in treated hypertensive patients . ; Collaborative Group of the Primary Prevention Project ( PPP ) -- Hypertension study . ; Nonsteroidal antiinflammatory drugs may affect blood pressure ( BP ) control in hypertensive patients receiving drug treatment , but data on the effects of low-dose aspirin are scanty . ; This study assessed the effects of chronic treatment with low doses of aspirin ( 100 mg/day ) on clinic and ambulatory systolic ( SBP ) and diastolic ( DBP ) BP in hypertensives on chronic , stable antihypertensive therapy . ; The study was conducted in the framework of the Primary Prevention Project ( PPP ) , a randomized , controlled factorial trial on the preventive effect of aspirin or vitamin E in people with one or more cardiovascular risk factors . ; Fifteen Italian hypertension units studied 142 hypertensive patients ( 76 men , 66 women ; mean age 59 +/- 5.9 years ) treated with different antihypertensive drugs : 71 patients were randomized to aspirin and 71 served as controls . ; All patients underwent a clinic BP evaluation with an automatic sphygmomanometer and a 24-h ambulatory BP monitoring , at baseline and after 3 months of aspirin treatment . ; At the end of the study the changes in clinic SBP and DBP were not statistically different in treated and untreated subjects . ; Ambulatory SBP and DBP after 3 months of aspirin treatment were similar to baseline : deltaSBP -0.5 mmHg ( 95 % confidence intervals [ CI ] from -1.9 to +2.9 mm Hg ) and deltaDBP -1.1 mm Hg ( 95 % CI from -2.5 to +0.3 mm Hg ) . ; No interaction was found between aspirin and the most used antihypertensive drug classes ( angiotensin converting enzyme inhibitors and calcium antagonists ) . ; Despite the relatively small sample size our results seem to exclude any significant influence of low-dose aspirin on BP control in hypertensives under treatment .",True,True,False,0.6551724137931034,1.0,0.7916666666666666,True,0.0,False,190,190,290,298,12,1.0,1.0,Partial hit
cluster_kmeans,10934569,Pop,"Randomized trial of intensive early intervention for children with pervasive developmental disorder . ; Young children with pervasive developmental disorder were randomly assigned to intensive treatment or parent training . ; The intensive treatment group ( 7 with autism , 8 with pervasive developmental disorder not otherwise specified -- NOS ) averaged 24.52 hours per week of individual treatment for one year , gradually reducing hours over the next 1 to 2 years . ; The parent training group ( 7 with autism , 6 with pervasive developmental disorder NOS ) received 3 to 9 months of parent training . ; Children with pervasive developmental disorder NOS may have gained more than those with autism .",null,True,False,False,0.0,0.0,0.0,False,,False,0,100,0,137,6,,,Missing field
